"","Chisq","Df","Pr(>Chisq)"
"Waste.ef",1.14962265149022,1,0.283628155798131
"Gravel_eff",0.172176323580467,1,0.678184838807658
"Agric_m_log",1.36487599322935,1,0.242694213680328
"Highway_m_log",4.44397599576876,1,0.0350245888825915
